,gecko_id,Master Category,category,Subcategory,missing_data,discount_rate,token_value_accrual,moat,tam,leadership,tva_multiplier,S_raw,P_original,unlock_adjustment,unlock_adjustment_pct,P,S,G,G_metric_used,P_to_S,P_to_SG,P_to_S_risk_adj,valuation_ratio,valuation_method,fundamental_score,Moat,TAM,Leadership,Token Value Accrual,Liquidity,Inflation Expectations,Market Leadership,competitive_dynamics,blended_points,in_selected,discount,final_quality_score,is_stock_proxy,stock_close_latest,stock_volume_latest,stock_mcap_latest,weight
10,chainlink,Infra,Blockchain Infra,Oracle,,0.21407428793290237,3.0,4.0,4.0,5.0,0.6,64167955.85635359,6631875342.0,6383999999.999999,96.26236427530243,13015875342.0,38500773.513812155,0.020903122519540702,fees_growth,338.06789199522325,331.14590849804404,402.0357330616568,402.0357330616568,P/S*(1+D)/(1+G),3.0,4.0,4.0,5.0,3.0,5,5.0,5.0,4.5,4.466666666666666,True,0.07500000000000001,4.131666666666666,False,,,,2.23
11,zcash,Base Layer,L1,Privacy,,0.2247855912311761,4.0,4.0,3.5,5.0,0.8,,6273430381.0,0.0,0.0,6273430381.0,1.0,-1.8751220449603463,tvl_growth,6273430381.0,-7168634840.280207,-8780040661.173,6273430381.0,P/S (G missing/≤0),1.0,4.0,3.5,5.0,4.0,5,5.0,5.0,4.5,4.3999999999999995,True,0.25,3.3,False,,,,1.41
12,ether-fi,Finance,other,Neobank,No growth metrics; ,0.25640421353181897,4.75,4.0,4.5,5.0,0.95,,347459997.0,168802171.39485964,48.581756994276276,516262168.3948597,1.0,,,516262168.3948597,,,516262168.3948597,P/S (G missing/≤0),1.0,4.0,4.5,5.0,4.75,3,4.0,4.0,4.0,4.383333333333333,True,0.2,3.5066666666666664,False,,,,1.0
13,ethena,Finance,Stablecoin,Yield Vault,,0.26016982544284567,3.5,4.0,4.5,4.0,0.7,284554643.28729284,831122233.0,4603363.457142857,0.553873217965384,835725596.4571428,199188250.30110496,-0.0828778846506127,fees_growth,4.19565709922051,4.574807464567715,5.765034324058925,4.19565709922051,P/S (G missing/≤0),5.0,4.0,4.5,4.0,3.5,5,5.0,5.0,4.5,4.366666666666666,True,0.0,4.366666666666666,False,,,,1.0
14,morpho,Finance,Money Markets,Money markets,,0.26520766528158785,4.25,4.0,5.0,5.0,0.8500000000000001,199426689.47513813,1013301510.0,529496252.14285713,52.25456065321141,1542797762.142857,169512686.05386743,-0.11015539443921166,tvl_growth,9.101370511305506,10.22804482314048,12.940600711081,9.101370511305506,P/S (G missing/≤0),4.0,4.0,5.0,5.0,4.25,2,2.0,4.0,4.0,4.283333333333334,True,0.025,4.1762500000000005,False,,,,1.0
15,aave,Finance,Money Markets,Money markets,,0.22132614880264692,4.0,4.0,5.0,3.0,0.8,896113653.7016574,1428761674.0,1224990000.0,85.73788213190831,2653751674.0,716890922.961326,-0.7881344405987529,tvl_growth,3.701750976338086,17.472169553180795,21.339217551613164,3.701750976338086,P/S (G missing/≤0),5.0,4.0,5.0,3.0,4.0,5,5.0,5.0,4.5,4.266666666666667,False,0.0,4.266666666666667,False,,,,0.0
16,tron,Base Layer,L1,L1,,0.17442813460078382,4.25,5.0,4.5,3.0,0.8500000000000001,358100780.0828729,30181841672.0,32714018561.554283,108.38973617671385,62895860233.55428,304385663.070442,-0.3623181792147459,tvl_growth,206.632137660829,324.03642526045047,380.5574944613372,206.632137660829,P/S (G missing/≤0),3.0,5.0,4.5,3.0,4.25,5,5.0,4.0,4.5,4.15,False,0.05,3.9425000000000003,False,,,,0.0
17,bittensor,Infra,AI,AI Connectivity,No growth metrics; ,0.225484247699232,3.0,4.0,4.0,4.0,0.6,,2536128896.0,696140784.0,27.448951238162937,3232269680.0,1.0,,,3232269680.0,,,3232269680.0,P/S (G missing/≤0),1.0,4.0,4.0,4.0,3.0,5,4.0,5.0,4.5,4.133333333333334,False,0.25,3.1000000000000005,False,,,,0.0
18,sky,Finance,Stablecoin,Stables,,0.18442972613211192,4.75,4.0,4.5,4.0,0.95,423035120.9944751,1800991701.0,0.0,0.0,1800991701.0,401883364.9447513,0.05433696990830535,fees_growth,4.481379071879699,4.250423915486374,5.034328434164906,5.034328434164906,P/S*(1+D)/(1+G),4.0,4.0,4.5,4.0,4.75,2,5.0,4.0,4.0,4.116666666666666,False,0.025,4.01375,False,,,,0.0
19,jupiter-exchange-solana,Finance,Dex,DEX,,0.21817521398238343,4.75,5.0,4.0,4.0,0.95,255928028.03867403,591716621.0,727771239.2966664,122.99320544126921,1319487860.2966664,243131626.63674033,34.903734876102924,trading_volume_growth,5.427051505183631,0.15115562556127857,0.1841340365127515,0.1841340365127515,P/S*(1+D)/(1+G),5.0,5.0,4.0,4.0,4.75,3,3.0,4.0,4.5,4.05,False,0.0,4.05,False,,,,0.0
20,ripple,Base Layer,L1,L1,,0.20582763677855784,2.75,4.0,3.5,5.0,0.55,,83452227901.0,0.0,0.0,83452227901.0,1.0,2.645104707112888,stablecoin_supply_growth,83452227901.0,22894329410.6628,27606615128.889355,27606615128.889355,P/S*(1+D)/(1+G),1.0,4.0,3.5,5.0,2.75,5,5.0,3.0,3.5,4.05,False,0.25,3.0374999999999996,False,,,,0.0
21,pump-fun,Consumer,Dex,"Launchpad, DEX",,0.2761929492227479,4.5,4.0,3.0,4.0,0.9,963773865.0276244,1091198873.0,0.0,0.0,1091198873.0,867396478.5248619,-1.1243812031983982,trading_volume_growth,1.2580162590188833,-10.114199144803614,-12.907669635633116,1.2580162590188833,P/S (G missing/≤0),5.0,4.0,3.0,4.0,4.5,5,5.0,5.0,4.5,4.033333333333333,False,0.0,4.033333333333333,False,,,,0.0
22,ondo-finance,Finance,other,RWA,,0.21544476143453017,3.25,4.0,4.0,4.0,0.65,53444628.92265193,1248878329.0,2559569948.962784,204.94950464968662,3808448277.962784,34739008.79972376,2.006017143043153,tvl_growth,109.63030925606226,36.47028743990382,44.32761981684265,44.32761981684265,P/S*(1+D)/(1+G),4.0,4.0,4.0,4.0,3.25,4,3.0,5.0,4.5,4.016666666666667,False,0.05,3.815833333333333,False,,,,0.0
23,pendle,Finance,Dex,Yield Trading,,0.2804064324053991,4.25,4.0,3.5,4.0,0.8500000000000001,16666129.889502762,181724293.0,172403673.8508,94.8710109169609,354127966.85080004,14166210.40607735,-1.8184866722925743,trading_volume_growth,24.998073351986783,-30.541820897299875,-39.1059439342764,24.998073351986783,P/S (G missing/≤0),4.0,4.0,3.5,4.0,4.25,3,5.0,5.0,4.5,4.016666666666667,False,0.05,3.815833333333333,False,,,,0.0
24,near,Base Layer,L1,"Intent, AI",,0.23834050960089784,3.5,4.0,4.0,4.0,0.7,1671889.5580110496,1745897627.0,256500000.00000003,14.691583059239704,2002397627.0,1170322.6906077347,-0.5471743271503319,tvl_growth,1710.9790684825384,3778.449789993598,4679.007438442079,1710.9790684825384,P/S (G missing/≤0),3.0,4.0,4.0,4.0,3.5,5,5.0,3.0,3.5,3.966666666666667,False,0.1,3.5700000000000003,False,,,,0.0
25,virtual-protocol,Consumer,AI,Agent Protocol,No growth metrics; ,0.33849383921922394,3.25,3.0,3.5,4.0,0.65,,448346083.0,449240537.5046132,100.19950090756413,897586620.5046132,1.0,,,897586620.5046132,,,897586620.5046132,P/S (G missing/≤0),1.0,3.0,3.5,4.0,3.25,4,5.0,5.0,4.0,3.8833333333333333,False,0.225,3.0095833333333335,False,,,,0.0
26,world-liberty-financial,Finance,Money Markets,Stables,No growth metrics; ,0.21056453758760107,3.0,3.0,4.5,4.0,0.6,,2593022039.0,0.0,0.0,2593022039.0,1.0,,,2593022039.0,,,2593022039.0,P/S (G missing/≤0),1.0,3.0,4.5,4.0,3.0,4,5.0,3.0,3.0,3.8666666666666667,False,0.25,2.9,False,,,,0.0
27,layerzero,Base Layer,Blockchain Infra,L1,,0.2263342446178481,3.25,3.0,4.0,4.0,0.65,6005586.783439491,503144802.0,1725330000.0,342.9092366932571,2228474802.0,3903631.4092356693,505103.2222222222,fees_growth,570.8722387896595,0.0011302068240057245,0.0013860113317789974,0.0013860113317789974,P/S*(1+D)/(1+G),5.0,3.0,4.0,4.0,3.25,4,1.0,5.0,4.0,3.7500000000000004,False,0.0,3.7500000000000004,False,,,,0.0
28,avalanche-2,Base Layer,L1,L1,,0.22973555793388553,3.5,3.0,3.5,4.0,0.7,4773274.392265193,4065155384.0,3647179080.0,89.71807312347497,7712334464.0,3341292.074585635,-1.2419109549354934,tvl_growth,2308.1892548877017,-9541.482962204793,-11733.500874043573,2308.1892548877017,P/S (G missing/≤0),3.0,3.0,3.5,4.0,3.5,5,4.0,3.0,3.0,3.6333333333333333,False,0.1,3.27,False,,,,0.0
29,sui,Base Layer,L1,L1,,0.21066965921083705,3.5,3.0,3.5,4.0,0.7,4860146.408839779,3742422392.0,3803451408.3428707,101.63073565595721,7545873800.342871,3402102.486187845,-1.4772290703600657,tvl_growth,2218.0030822052754,-4647.669683097488,-5626.7926713601755,2218.0030822052754,P/S (G missing/≤0),3.0,3.0,3.5,4.0,3.5,5,3.0,3.0,3.0,3.566666666666667,False,0.1,3.2100000000000004,False,,,,0.0
30,monad,Base Layer,L1,L1,,0.2733597014449844,3.0,3.0,3.5,4.0,0.6,1889741.875,379722358.0,2892177243.9920874,761.6557685002281,3271899601.9920874,1133845.125,6.38731213549084,stablecoin_supply_growth,2885.667124945382,390.6247728563926,497.4058441414309,497.4058441414309,P/S*(1+D)/(1+G),3.0,3.0,3.5,4.0,3.0,4,2.0,3.0,3.0,3.4,False,0.07500000000000001,3.145,False,,,,0.0
31,arbitrum,Base Layer,L2,L2,,0.19622367807546376,3.75,4.0,0.0,4.0,0.75,11552923.535911601,684356469.0,657354028.9988569,96.05433115279823,1341710497.998857,8664692.6519337,-1.7727046078517734,fees_growth,154.84801964665502,-200.39743269702265,-239.72015401771262,154.84801964665502,P/S (G missing/≤0),3.0,4.0,0.0,4.0,3.75,4,3.0,4.0,4.0,2.85,False,0.05,2.7075,False,,,,0.0
32,lido-dao,Finance,other,Staking,,0.2938533381405396,4.0,4.0,0.0,3.0,0.8,713624398.0110497,282719544.0,0.0,0.0,282719544.0,570899518.4088398,-0.8511491987621557,tvl_growth,0.49521769573036367,3.326940074303462,4.304572520931069,0.49521769573036367,P/S (G missing/≤0),5.0,4.0,0.0,3.0,4.0,3,5.0,5.0,4.5,2.8000000000000003,False,0.0,2.8000000000000003,False,,,,0.0
33,worldcoin-wld,Base Layer,AI,Identity & Consumer OS,No growth metrics; ,0.2552283726713757,2.5,3.0,0.0,4.0,0.5,,912090191.0,747798372.7311429,81.98732758119782,1659888563.731143,1.0,,,1659888563.731143,,,1659888563.731143,P/S (G missing/≤0),1.0,3.0,0.0,4.0,2.5,4,3.0,5.0,4.0,2.7666666666666666,False,0.25,2.075,False,,,,0.0
34,aerodrome-finance,Finance,Dex,DEX,,0.2959502632600095,4.25,3.0,0.0,4.0,0.8500000000000001,105320584.64088398,347532060.0,77710401.35948572,22.360642456838576,425242461.35948575,89522496.9447514,-1.1940095063409857,trading_volume_growth,4.7501184157309995,-24.483946716416693,-31.729977192784254,4.7501184157309995,P/S (G missing/≤0),5.0,3.0,0.0,4.0,4.25,2,5.0,3.0,3.0,2.6166666666666667,False,0.025,2.55125,False,,,,0.0
35,ethereum-name-service,Consumer,Blockchain Infra,Identity,,0.23017604448936804,4.75,3.0,0.0,3.0,0.95,1242492.2651933702,225159401.0,440250000.0,195.52814496961645,665409401.0,1180367.6519337017,1.661417267352964,fees_growth,563.7306307995759,211.81595149123703,260.5709093652418,260.5709093652418,P/S*(1+D)/(1+G),3.0,3.0,0.0,3.0,4.75,3,5.0,4.0,3.5,2.5833333333333335,False,0.07500000000000001,2.3895833333333334,False,,,,0.0
36,mantle,Centralized,CEX,CEX,,0.18370081738838934,2.75,3.0,0.0,4.0,0.55,292919.5580110497,2242022647.0,2169832084.17213,96.7801144683143,4411854731.172131,161105.75690607735,-1.699364841626449,fees_growth,27384.835997786144,-39156.72388405989,-46349.84606781317,27384.835997786144,P/S (G missing/≤0),2.0,3.0,0.0,4.0,2.75,3,5.0,3.0,3.0,2.5833333333333335,False,0.15000000000000002,2.1958333333333333,False,,,,0.0
37,celestia,Infra,Blockchain Infra,DA,,0.24237383220818057,3.0,3.0,0.0,3.0,0.6,45288.23204419889,277836283.0,307747000.00001264,110.76559068421335,585583283.0000126,27172.939226519335,-1.5381436314363144,fees_growth,21550.23709869835,-40045.511718089845,-49751.495855940884,21550.23709869835,P/S (G missing/≤0),2.0,3.0,0.0,3.0,3.0,3,4.0,5.0,4.0,2.5333333333333337,False,0.125,2.216666666666667,False,,,,0.0
38,polygon-ecosystem-token,Base Layer,L1,L1,,0.17862187218631065,3.0,3.0,0.0,3.0,0.6,28436678.12154696,906283689.0,784693098.0,86.58360594195798,1690976787.0,17062006.872928176,0.2233194873224802,tvl_growth,99.10773097173153,81.01541093623212,95.4865353136052,95.4865353136052,P/S*(1+D)/(1+G),4.0,3.0,0.0,3.0,3.0,4,5.0,3.0,3.0,2.4000000000000004,False,0.05,2.2800000000000002,False,,,,0.0
39,cardano,Base Layer,L1,L1,,0.20137296164329907,3.5,3.0,0.0,3.0,0.7,1423516.132596685,9430307810.0,0.0,0.0,9430307810.0,996461.2928176795,-1.119931062044804,tvl_growth,9463.79741789473,-78910.31111155536,-94800.71416428339,9463.79741789473,P/S (G missing/≤0),3.0,3.0,0.0,3.0,3.5,5,5.0,2.0,2.5,2.366666666666667,False,0.125,2.0708333333333337,False,,,,0.0
40,the-open-network,Base Layer,L1,L1,,0.20245344873576382,3.5,3.0,0.0,3.0,0.7,2845933.232044199,3223932310.0,2832297074.285713,87.85225004571244,6056229384.285713,1992153.2624309391,-0.9891495804559779,tvl_growth,3040.0418976276737,280177.35952915705,336900.23222351493,3040.0418976276737,P/S (G missing/≤0),3.0,3.0,0.0,3.0,3.5,5,2.0,3.0,3.0,2.3000000000000003,False,0.125,2.0125,False,,,,0.0
41,stellar,Base Layer,L1,L1,,0.20023639846928745,3.5,2.0,0.0,3.0,0.7,679254.9171270719,5149271396.0,0.0,0.0,5149271396.0,475478.4419889503,0.46533333509004016,tvl_growth,10829.663221870456,7390.579987866724,8870.443107236348,8870.443107236348,P/S*(1+D)/(1+G),3.0,2.0,0.0,3.0,3.5,5,5.0,2.0,2.0,2.2333333333333334,False,0.125,1.9541666666666666,False,,,,0.0
42,hedera-hashgraph,Base Layer,L1,L1,,0.23425074888019262,3.5,1.0,0.0,3.0,0.7,328983.9779005525,3895416751.0,0.0,0.0,3895416751.0,230288.78453038674,-0.7883728696682403,tvl_growth,16915.355903865122,79929.99705353263,98653.65872131423,16915.355903865122,P/S (G missing/≤0),2.0,1.0,0.0,3.0,3.5,5,5.0,2.0,1.5,2.1,False,0.125,1.8375000000000001,False,,,,0.0
43,sei-network,Base Layer,L1,L1,,0.22411129502380497,3.5,2.0,0.0,3.0,0.7,125836.27071823204,381876844.0,198319596.7782857,51.932867858907336,580196440.7782857,88085.38950276242,-1.8215128864833185,tvl_growth,6586.750016699311,-8017.829208858138,-9814.715296135026,6586.750016699311,P/S (G missing/≤0),3.0,2.0,0.0,3.0,3.5,4,3.0,2.0,2.0,2.0333333333333337,False,0.125,1.779166666666667,False,,,,0.0
44,pancakeswap-token,Finance,Dex,DEX,,0.23922944622274367,3.25,2.0,0.0,3.0,0.65,202449641.65745857,496863514.0,68569485.54167268,13.800467051737003,565432999.5416727,131592267.07734808,-1.717052371726116,fees_growth,4.296855826712972,-5.992387719699492,-7.425943315435169,4.296855826712972,P/S (G missing/≤0),5.0,2.0,0.0,3.0,3.25,3,5.0,,,,False,0.0,,False,,,,0.0
45,raydium,Finance,Dex,DEX,,0.26063856765349636,3.75,3.0,0.0,2.0,0.75,153563663.09392264,179553257.0,29669412.0,16.52401771804117,209222669.0,115172747.32044199,-1.6668625796409602,trading_volume_growth,1.816598751594294,-2.7240975982973183,-3.4341024944658614,1.816598751594294,P/S (G missing/≤0),5.0,3.0,0.0,2.0,3.75,3,5.0,,,,False,0.0,,False,,,,0.0
46,linea,Base Layer,L2,L2,,0.2415519163053543,2.75,,0.0,,0.55,1944986.1878453037,82809443.0,0.0,0.0,82809443.0,1069742.403314917,-1.846766276389679,fees_growth,77.41063899438795,-91.41913318092965,-113.5015999877576,77.41063899438795,P/S (G missing/≤0),4.0,,0.0,,2.75,3,5.0,,,,False,0.05,,False,,,,0.0
47,lombard-protocol,Finance,other,Yield Vault,,0.28313427058946655,2.75,2.0,0.0,3.0,0.55,5559762.679558011,98991129.0,0.0,0.0,98991129.0,3057869.473756906,-0.6299974991793952,tvl_growth,32.37258157993881,87.49287236746169,112.26510296700023,32.37258157993881,P/S (G missing/≤0),4.0,2.0,0.0,3.0,2.75,4,5.0,,,,False,0.05,,False,,,,0.0
48,curve-dao-token,Finance,Dex,DEX,,0.2678972596114546,3.75,2.0,0.0,3.0,0.75,78371789.6961326,330880359.0,48184819.455549,14.56261096946797,379065178.455549,58778842.27209945,-1.407410636312346,trading_volume_growth,6.449007224415508,-15.829255914348057,-20.069870195490314,6.449007224415508,P/S (G missing/≤0),4.0,2.0,0.0,3.0,3.75,4,5.0,,,,False,0.025,,False,,,,0.0
49,aethir,Infra,AI,GPU Renting,,0.22026462794553128,2.0,3.0,0.0,1.0,0.4,86650582.56906077,112709337.0,147535286.1312,130.8989033723089,260244623.1312,34660233.02762431,-1.1063310160911142,fees_growth,7.5084498977195056,-70.61392031921878,-86.1676692061069,7.5084498977195056,P/S (G missing/≤0),4.0,3.0,0.0,1.0,2.0,2,2.0,,,,False,0.025,,False,,,,0.0
50,lighter,Finance,Dex,Order Book,,0.24557706973884946,2.0,,0.0,,0.4,121971841.13888888,286963421.0,821097699.9999999,286.13322810923694,1108061121.0,48788736.45555556,-1.5680243431849212,fees_growth,22.711412541076896,-39.983167646889314,-49.802116796489564,22.711412541076896,P/S (G missing/≤0),4.0,,0.0,,2.0,3,4.0,,,,False,0.05,,False,,,,0.0
51,sonic-3,Base Layer,L1,L1,,0.23611938559043966,3.0,1.0,0.0,3.0,0.6,223617.95580110495,160477754.0,136340048.10949713,84.95884613981893,296817802.10949713,134170.77348066296,-1.7345273902532752,tvl_growth,2212.2388833979203,-3011.7854184240973,-3722.9263409526397,2212.2388833979203,P/S (G missing/≤0),3.0,1.0,0.0,3.0,3.0,2,5.0,,,,False,0.1,,False,,,,0.0
52,the-graph,Infra,Blockchain Infra,Data Indexing,,0.2510162104914524,3.0,3.0,0.0,3.0,0.6,572838.2596685083,263460932.0,122517826.79990858,46.503223787240145,385978758.7999086,343702.95580110495,0.015672346742237418,fees_growth,1123.0009875832081,1105.6725047060959,1383.2142268820128,1383.2142268820128,P/S*(1+D)/(1+G),3.0,3.0,0.0,3.0,3.0,2,5.0,,,,False,0.1,,False,,,,0.0
53,wormhole,Infra,Blockchain Infra,Bridge,,0.23257417003879008,2.5,3.0,0.0,3.0,0.5,623543.0110497238,74505452.0,111002695.37041713,148.9860035617489,185508147.37041712,311771.5055248619,-1.6586700963282772,fees_growth,595.0131557344132,-903.3553505029051,-1113.4524713962187,595.0131557344132,P/S (G missing/≤0),3.0,3.0,0.0,3.0,2.5,2,3.0,,,,False,0.07500000000000001,,False,,,,0.0
54,aptos,Base Layer,L1,L1,,0.21642819627208798,3.5,1.0,0.0,2.0,0.7,668875.6077348067,687661577.0,653045971.828397,94.96618593660308,1340707548.828397,468212.92541436467,-1.272400788988359,tvl_growth,2863.4569360550686,-10511.925999514771,-12787.00318293542,2863.4569360550686,P/S (G missing/≤0),3.0,1.0,0.0,2.0,3.5,5,3.0,,,,False,0.1,,False,,,,0.0
55,starknet,Base Layer,L2,L2,,0.22681365695641167,2.5,2.0,0.0,3.0,0.5,1849229.1436464088,202108181.0,198416209.48906696,98.17326963576352,400524390.48906696,924614.5718232044,-0.918212021314928,fees_growth,433.17983805867516,5296.375396764014,6497.665669118025,433.17983805867516,P/S (G missing/≤0),3.0,2.0,0.0,3.0,2.5,3,2.0,,,,False,0.07500000000000001,,False,,,,0.0
56,filecoin,Infra,Blockchain Infra,Storage,,0.22686162469050933,3.0,3.0,0.0,3.0,0.6,2505969.0055248616,703775976.0,299368204.2442928,42.53742873489231,1003144180.2442927,1503581.4033149169,-1.335790366622495,fees_growth,667.1698506197803,-1986.864177583246,-2437.607412949154,667.1698506197803,P/S (G missing/≤0),3.0,3.0,0.0,3.0,3.0,4,2.0,,,,False,0.1,,False,,,,0.0
57,optimism,Base Layer,L2,L2,,0.2358494675152052,3.75,3.0,0.0,3.0,0.75,1190265.0,245258737.0,207144363.3636496,84.4595246218077,452403100.3636496,892698.75,-1.7073142741728178,fees_growth,506.78137542328767,-716.4868488140619,-885.4698905885059,506.78137542328767,P/S (G missing/≤0),3.0,3.0,0.0,3.0,3.75,4,5.0,,,,False,0.07500000000000001,,False,,,,0.0
58,injective-protocol,Finance,L1,Perps,,0.24916007248379315,3.5,1.0,0.0,3.0,0.7,4202124.005524863,306376298.0,304910640.0,99.52161508263933,611286938.0,2941486.8038674034,-0.8188990821294273,tvl_growth,207.81563160381788,1147.5128566291273,1433.4272431629256,207.81563160381788,P/S (G missing/≤0),3.0,1.0,0.0,3.0,3.5,4,5.0,,,,False,0.07500000000000001,,False,,,,0.0
59,thorchain,Finance,Dex,DEX,,0.2615324735994763,2.75,1.0,0.0,2.0,0.55,107275.7182320442,141572085.0,32264879.999999996,22.790425103932034,173836965.0,59001.64502762431,-1.3242499384474693,fees_growth,2946.3070888720185,-9086.530911861191,-11462.953817678355,2946.3070888720185,P/S (G missing/≤0),3.0,1.0,0.0,2.0,2.75,4,5.0,,,,False,0.1,,False,,,,0.0
60,arkham,Infra,Blockchain Infra,Data Analytics,No growth metrics; ,0.24195223254634757,2.0,,0.0,,0.4,,61420871.0,45293316.302753575,73.74254966647017,106714187.30275357,1.0,,,106714187.30275357,,,106714187.30275357,P/S (G missing/≤0),2.0,,0.0,,2.0,2,3.0,,,,False,0.17500000000000002,,False,,,,0.0
61,tria,Consumer,Blockchain Infra,Wallet,No growth metrics; ,0.38529075988329087,2.0,,0.0,,0.4,,44339005.0,0.0,0.0,44339005.0,1.0,,,44339005.0,,,44339005.0,P/S (G missing/≤0),2.0,,0.0,,2.0,2,5.0,,,,False,0.15000000000000002,,False,,,,0.0
62,ethgas-2,Finance,Single,Gas Trading,No growth metrics; ,0.360512069014988,2.0,,0.0,,0.4,,93094965.0,0.0,0.0,93094965.0,1.0,,,93094965.0,,,93094965.0,P/S (G missing/≤0),2.0,,0.0,,2.0,2,5.0,,,,False,0.17500000000000002,,False,,,,0.0
